Name,Year,Type,Notable Commanders,Warships_sunk_n_total_loss_No,Warships_sunk_n_total_loss_Tons-n-GRT,Warships_Damaged_No,Warships_Damaged_Tons-n-GRT,Merchant_Ships_sunk_No,Merchant_Ships_sunk_GRT,Merchant_Ships_damaged_No,Merchant_Ships_damaged_GRT,Merchant_Ships_total_loss_No,Merchant_Ships_total_loss_GRT,Fate_Event,Fate_Date,Notes,URL,Commissioned,Patrols,Wolfpacks,Flotilla
U-637,1942,VIIC,,1,39,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-637,1942-08-27,3,,"{'5th U-boat Flotilla': ['1 January ', ' 8 May 1945'], '1st U-boat Flotilla': ['1 June ', ' 5 July 1944'], '8th U-boat Flotilla': ['6 July 1944 ', ' 1 January 1945']}"
U-638,1942,VIIC,,0,0,0,0,1,"5,507",1,"6,537",0,0,Sunk,5 May 1943,HMS Sunflower,https://en.wikipedia.org/wiki/German_submarine_U-638,1942-09-03,2,"{'Burggraf': ['26', '28 February 1943'], 'Wildfang': ['28 February', '5 March 1943'], 'Raubgraf': ['7', '15 March 1943'], 'Amsel 1': ['3', '5 May 1943']}","{'5th U-boat Flotilla': ['3 September 1942 ', ' 31 January 1943'], '9th U-boat Flotilla': ['1 February ', ' 5 May 1943']}"
U-639,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,28 August 1943,Soviet sub S-101,https://en.wikipedia.org/wiki/German_submarine_U-639,1942-09-10,4,,"{'5th U-boat Flotilla': ['10 September 1942 ', ' 31 March 1943'], '11th U-boat Flotilla': ['1 April ', ' 31 May 1943'], '13th U-boat Flotilla': ['1 June ', ' 28 August 1943']}"
U-640,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,14 May 1943,US Catalina,https://en.wikipedia.org/wiki/German_submarine_U-640,1942-09-17,1,"{'Iller': ['12', '14 May 1943']}","{'5th U-boat Flotilla': ['17 September 1942 ', ' 30 April 1943'], '6th U-boat Flotilla': ['1 ', ' 14 May 1943']}"
U-641,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,19 January 1944,HMS Violet,https://en.wikipedia.org/wiki/German_submarine_U-641,1942-09-24,4,"{'Neuland': ['4', '6 March 1943'], 'Ostmark': ['6', '11 March 1943'], 'Stürmer': ['11', '20 March 1943'], 'Seewolf': ['21', '30 March 1943'], 'Mosel': ['19', '24 May 1943'], 'Trutz': ['1', '16 June 1943'], 'Trutz 2': ['16', '29 June 1943'], 'Geier 1': ['30 June', '14 July 1943'], 'Leuthen': ['15', '24 September 1943'], 'Rossbach': ['24 September', '9 October 1943'], 'Borkum': ['18 December 1943', '3 January 1944'], 'Borkum 2': ['3', '13 January 1944'], 'Rügen': ['13', '19 January 1944']}","{'5th U-boat Flotilla': ['24 September 1942 ', ' 28 February 1943'], '7th U-boat Flotilla': ['1 March 1943 ', ' 19 January 1944']}"
U-642,1942,VIIC,,0,0,0,0,1,"2,125",0,0,0,0,Sunk,5 July 1944,US air raid,https://en.wikipedia.org/wiki/German_submarine_U-642,1942-10-01,4,"{'Neuland': ['4', '6 March 1943'], 'Ostmark': ['6', '11 March 1943'], 'Stürmer': ['11', '20 March 1943'], 'Seewolf': ['21', '30 March 1943'], 'Oder': ['17', '19 May 1943'], 'Mosel': ['19', '24 May 1943'], 'Trutz': ['1', '16 June 1943'], 'Trutz 1': ['16', '29 June 1943'], 'Geier 3': ['30 June', '15 July 1943']}","{'5th U-boat Flotilla': ['1 October 1942 ', ' 28 February 1943'], '6th U-boat Flotilla': ['1 March ', ' 30 November 1943'], '29th U-boat Flotilla': ['1 December 1943 ', ' 5 July 1944']}"
U-643,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,8 October 1943,RAF Liberator,https://en.wikipedia.org/wiki/German_submarine_U-643,1942-10-08,1,,"{'5th U-boat Flotilla': ['8 October 1942', ' 30 June 1943'], '1st U-boat Flotilla': ['1 July ', ' 8 October 1943']}"
U-644,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,7 April 1943,British sub HMS Tuna,https://en.wikipedia.org/wiki/German_submarine_U-644,1942-10-15,1,,"{'5th U-boat Flotilla': ['15 October 1942 ', ' 31 March 1943'], '11th U-boat Flotilla': ['1 ', ' 7 April 1943']}"
U-645,1942,VIIC,,0,0,0,0,2,"12,788",0,0,0,0,Missing,12 December 1943,,https://en.wikipedia.org/wiki/German_submarine_U-645,1942-10-22,3,"{'Without name': ['5', '10 May 1943'], 'Isar': ['10', '15 May 1943'], 'Donau 1': ['15', '26 May 1943'], 'Leuthen': ['15', '24 September 1943'], 'Rossbach': ['24 September', '9 October 1943'], 'Coronel 2': ['13', '14 December 1943'], 'Coronel 3': ['14', '17 December 1943'], 'Borkum': ['18', '24 December 1943']}","{'5th U-boat Flotilla': ['22 October 1942 ', ' 30 April 1943'], '3rd U-boat Flotilla': ['1 May ', ' 12 December 1943']}"
U-646,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,17 May 1943,RAF Hudson,https://en.wikipedia.org/wiki/German_submarine_U-646,1942-10-29,2,,"{'5th U-boat Flotilla': ['29 October 1942 ', ' 31 March 1943'], '11th U-boat Flotilla': ['1 April ', ' 17 May 1943']}"
U-647,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Missing,28 July 1943,Probably struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-647,1942-11-05,1,,"{'5th U-boat Flotilla': ['5 November 1942 ', ' 31 May 1943'], '7th U-boat Flotilla': ['1 June ', ' 28 July 1943']}"
U-648,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Missing,22 November 1943,,https://en.wikipedia.org/wiki/German_submarine_U-648,1942-11-12,3,,"{'5th U-boat Flotilla': ['12 November 1942 ', ' 30 April 1943'], '6th U-boat Flotilla': ['1 May ', ' 22 November 1943']}"
U-649,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,24 February 1943,Collision with U-232,https://en.wikipedia.org/wiki/German_submarine_U-649,1942-11-19,0,,"{'5th U-boat Flotilla': ['19 November 1942 ', ' 24 February 1943']}"
U-650,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,7 January 1945,Unidentified Allied vessel using a Hedgehog anti-submarine weapon,https://en.wikipedia.org/wiki/German_submarine_U-650,1942-11-26,7,,"{'5th U-boat Flotilla': ['26 November 1942 ', ' 30 April 1943'], '7th U-boat Flotilla': ['1 May 1943 ', ' 30 September 1944'], '11th U-boat Flotilla': ['1 October 1944 ', ' 7 January 1945']}"
U-651,1940,VIIC,,0,0,0,0,2,"11,639",0,0,0,0,Sunk,29 June 1941,"HMS Malcolm, HMS Scimitar, HMS Arabis, HMS Violet and HMS Speedwell",https://en.wikipedia.org/wiki/German_submarine_U-651,1941-02-12,1,,"{'1st U-boat Flotilla': ['12 February ', ' 29 June 1941']}"
U-652,1941,VIIC,Georg-Werner Fraatz,3,"3,298",1,"10,917",3,"10,775",2,"9,918",0,0,Scuttled,2 June 1942,Depth charge damage,https://en.wikipedia.org/wiki/German_submarine_U-652,1941-04-03,9,,"{'3rd U-boat Flotilla': ['3 April ', ' 31 December 1941'], '29th U-boat Flotilla': ['1 January ', ' 2 June 1942']}"
U-653,1941,VIIC,,1,840,0,0,3,"14,983",1,"9,382",0,0,Sunk,15 March 1944,"Fleet Air Arm Swordfish, HMS Starling and HMS Wild Goose",https://en.wikipedia.org/wiki/German_submarine_U-653,1941-05-25,9,"{'Pfadfinder': ['21', '27 May 1942'], 'Blücher': ['14', '18 August 1942'], 'Natter': ['2', '8 November 1942'], 'Westwall': ['8 November', '16 December 1942'], 'Hartherz': ['3', '7 February 1943'], 'Ritter': ['11', '26 February 1943'], 'Burggraf': ['4', '5 March 1943'], 'Raubgraf': ['7', '15 March 1943'], 'Coronel': ['4', '8 December 1943'], 'Coronel 1': ['8', '14 December 1943'], 'Coronel 2': ['14', '17 December 1943'], 'Föhr': ['18', '23 December 1943'], 'Rügen 6': ['2', '5 January 1944'], 'Rügen 7': ['28 December 1943', '2 January 1944'], 'Preussen': ['4', '15 March 1944']}","{'1st U-boat Flotilla': ['25 May 1941 ', ' 15 March 1944']}"
U-654,1941,VIIC,,1,900,0,0,3,"17,755",0,0,0,0,Sunk,22 August 1942,US Douglas Digby aircraft,https://en.wikipedia.org/wiki/German_submarine_U-654,1941-07-05,4,"{'Zieten': ['6', '22 January 1942']}","{'5th U-boat Flotilla': ['5 July ', ' 31 October 1941'], '1st U-boat Flotilla': ['1 November 1941 ', ' 22 August 1942']}"
U-655,1941,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,24 March 1942,HMS Sharpshooter,https://en.wikipedia.org/wiki/German_submarine_U-655,1941-08-11,1,,"{'6th U-boat Flotilla': ['11 August 1941 ', ' 24 March 1942']}"
U-656,1941,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,1 March 1942,US Hudson,https://en.wikipedia.org/wiki/German_submarine_U-656,1941-09-17,2,,"{'5th U-boat Flotilla': ['17 September ', ' 31 December 1941'], '1st U-boat Flotilla': ['1 January ', ' 1 March 1942']}"
U-657,1941,VIIC,,0,0,0,0,1,"5,196",0,0,0,0,Sunk,17 May 1943,HMS Swale,https://en.wikipedia.org/wiki/German_submarine_U-657,1941-10-08,7,"{'Naseweis': ['31 March', '10 April 1942'], 'Eisteufel': ['21 June', '8 July 1942'], 'Nebelkönig': ['27 July', '14 August 1942'], 'Nordwind': ['24 January', '4 February 1943'], 'Iller': ['12', '15 May 1943'], 'Donau 1': ['15', '17 May 1943']}","{'8th U-boat Flotilla': ['8 October 1941 ', ' 28 February 1942'], '3rd U-boat Flotilla': ['1 March ', ' 30 June 1942'], '11th U-boat Flotilla': ['1 July 1942 ', ' 17 May 1943']}"
U-658,1941,VIIC,,0,0,0,0,3,"12,146",1,"6,466",0,0,Sunk,30 October 1942,RCAF Hudson,https://en.wikipedia.org/wiki/German_submarine_U-658,1941-11-05,2,"{'Panther': ['13', '20 October 1942'], 'Veilchen': ['20', '30 October 1942']}","{'8th U-boat Flotilla': ['5 November 1941 ', ' 31 July 1942'], '6th U-boat Flotilla': ['1 August ', ' 30 October 1942']}"
U-659,1941,VIIC,,0,0,0,0,1,"7,519",3,"21,565",0,0,Sunk,4 May 1943,Collision with U-439,https://en.wikipedia.org/wiki/German_submarine_U-659,1941-12-09,5,"{'Vorwärts': ['25 August', '11 September 1942'], 'Streitaxt': ['20', '31 October 1942'], 'Spitz': ['22', '29 December 1942'], 'Neptun': ['18 February', '3 March 1943'], 'Westmark': ['6', '8 March 1943'], 'Neuland': ['8', '13 March 1943'], 'Drossel': ['29 April', '4 May 1943']}","{'5th U-boat Flotilla': ['9 December 1941 ', ' 31 August 1942'], '9th U-boat Flotilla': ['1 September 1942 ', ' 4 May 1943']}"
U-660,1941,VIIC,,0,0,0,0,2,"10,066",2,"10,447",0,0,Sunk,12 November 1942,HMS Lotus and HMS Starwort,https://en.wikipedia.org/wiki/German_submarine_U-660,1942-01-08,3,"{'Steinbrinck': ['6', '11 August 1942'], 'Lohs': ['11', '28 August 1942'], 'Tümmler': ['3', '11 October 1942'], 'Wal': ['10', '12 November 1942']}","{'5th U-boat Flotilla': ['8 January ', ' 31 July 1942'], '9th U-boat Flotilla': ['1 August ', ' 31 October 1942'], '29th U-boat Flotilla': ['1 ', ' 12 November 1942']}"
U-661,1941,VIIC,,0,0,0,0,1,"3,672",0,0,0,0,Sunk,15 October 1942,HMS Viscount,https://en.wikipedia.org/wiki/German_submarine_U-661,1942-02-12,1,"{'Pfeil': ['12', '22 September 1942'], 'Blitz': ['22', '26 September 1942'], 'Wotan': ['12', '15 October 1942']}","{'5th U-boat Flotilla': ['12 February ', ' 30 September 1942'], '3rd U-boat Flotilla': ['1 ', ' 15 October 1942']}"
U-662,1942,VIIC,,0,0,0,0,3,"18,609",1,"7,174",0,0,Sunk,21 July 1943,US Catalina,https://en.wikipedia.org/wiki/German_submarine_U-662,1942-04-09,4,"{'Panther': ['6', '12 October 1942'], 'Leopard': ['12', '19 October 1942'], 'Südwärts': ['24', '26 October 1942'], 'Delphin': ['4', '5 November 1942'], 'Spitz': ['22', '31 December 1942'], 'Jaguar': ['18', '31 January 1943'], 'Without name': ['27', '30 March 1943'], 'Adler': ['7', '13 April 1943'], 'Meise': ['13', '22 April 1943'], 'Specht': ['22 April', '4 May 1943'], 'Fink': ['4', '6 May 1943']}","{'5th U-boat Flotilla': ['9 April ', ' 30 September 1942'], '7th U-boat Flotilla': ['1 October 1942 ', ' 21 July 1943']}"
U-663,1942,VIIC,,0,0,0,0,2,"10,924",0,0,0,0,Sunk,8 May 1943,RAAF Sunderland,https://en.wikipedia.org/wiki/German_submarine_U-663,1942-05-14,3,"{'Drachen': ['22 November', '3 December 1942'], 'Panzer': ['3', '9 December 1942'], 'Büffel': ['9', '14 December 1942'], 'Seeteufel': ['21', '30 March 1943']}","{'5th U-boat Flotilla': ['14 May ', ' 30 September 1942'], '11th U-boat Flotilla': ['1 ', ' 31 October 1942'], '9th U-boat Flotilla': ['1 November 1942 ', ' 8 May 1943']}"
U-664,1942,VIIC,,0,0,0,0,3,"19,325",0,0,0,0,Sunk,9 August 1943,USN Grumman Avenger aircraft,https://en.wikipedia.org/wiki/German_submarine_U-664,1942-06-17,5,"{'Raufbold': ['11', '22 December 1942'], 'Spitz\xa0[de]': ['22', '31 December 1942'], 'Sturmbock': ['21', '26 February 1943'], 'Wildfang': ['26 February', '5 March 1943'], 'Raubgraf': ['7', '20 March 1943'], 'Without name': ['5', '10 May 1943'], 'Lech': ['10', '15 May 1943'], 'Donau 2': ['15', '26 May 1943']}","{'8th U-boat Flotilla': ['17 June ', ' 31 October 1942'], '9th U-boat Flotilla': ['1 November 1942 ', ' 9 August 1943']}"
U-665,1942,VIIC,,0,0,0,0,1,"7,134",0,0,0,0,Missing,22 March 1943,,https://en.wikipedia.org/wiki/German_submarine_U-665,1942-07-22,1,"{'Neuland': ['4', '6 March 1943'], 'Ostmark': ['6', '11 March 1943'], 'Stürmer': ['11', '20 March 1943']}","{'5th U-boat Flotilla': ['22 July 1942 ', ' 31 January 1943'], '1st U-boat Flotilla': ['1 February ', ' 22 March 1943']}"
U-666,1942,VIIC,,1,"1,370",0,0,0,0,1,"5,234",0,0,Sunk,10 February 1944,,https://en.wikipedia.org/wiki/German_submarine_U-666,1942-08-26,4,"{'Ostmark': ['6', '11 March 1943'], 'Stürmer': ['26 January', '3 February 1944'], 'Seewolf': ['21', '30 March 1943'], 'Oder': ['17', '19 May 1943'], 'Mosel': ['19', '24 May 1943'], 'Trutz': ['1', '16 June 1943'], 'Trutz 2': ['16', '29 June 1943'], 'Leuthen': ['15', '24 September 1943'], 'Rossbach': ['24 September', '6 October 1943'], 'Hela': ['28 December 1943', '1 January 1944'], 'Rügen 6': ['5', '7 January 1944'], 'Rügen': ['7', '26 January 1944'], 'Igel 1': ['3', '10 February 1944']}","{'5th U-boat Flotilla': ['26 August 1942 ', ' 28 February 1943'], '6th U-boat Flotilla': ['1 March 1943 ', ' 10 February 1944']}"
U-667,1942,VIIC,Heinrich Schroeteler,3,"2,824",0,0,1,"7,176",0,0,0,0,Sunk,26 August 1944,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-667,1942-10-21,5,"{'Coronel': ['4', '8 December 1943'], 'Coronel 2': ['8', '14 December 1943'], 'Coronel 3': ['14', '17 December 1943'], 'Borkum': ['18', '26 December 1943'], 'Preussen': ['13', '22 March 1944']}","{'5th U-boat Flotilla': ['21 October 1942 ', ' 31 May 1943'], '7th U-boat Flotilla': ['1 June 1943 ', ' 26 August 1944']}"
U-668,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-668,1942-11-16,6,,"{'5th U-boat Flotilla': ['16 November 1942 ', ' 31 March 1944'], '6th U-boat Flotilla': ['1 April ', ' 31 May 1944'], '13th U-boat Flotilla': ['1 June 1944 ', ' 8 May 1945']}"
U-669,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Missing,30 August 1943,,https://en.wikipedia.org/wiki/German_submarine_U-669,1942-12-16,2,,"{'5th U-boat Flotilla': ['16 December 1942 ', ' 31 May 1943'], '1st U-boat Flotilla': ['1 June ', ' 30 August 1943']}"
U-670,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,20 August 1943,Collision accident with Kriegsmarine ship Bolkoburg,https://en.wikipedia.org/wiki/German_submarine_U-670,1943-01-26,0,,"{'5th U-boat Flotilla': ['26 January ', ' 20 August 1943']}"
U-671,1942,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,4 August 1944,HMS Stayner & HMS Wensleydale,https://en.wikipedia.org/wiki/German_submarine_U-671,1943-03-03,2,,"{'5th U-boat Flotilla': ['3 March 1943 ', ' 30 April 1944'], '3rd U-boat Flotilla': ['1 May ', ' 4 August 1944']}"
U-672,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,18 July 1944,HMS Balfour,https://en.wikipedia.org/wiki/German_submarine_U-672,1943-04-06,4,,"{'5th U-boat Flotilla': ['6 April ', ' 30 September 1943'], '6th U-boat Flotilla': ['1 October 1943 ', ' 18 July 1944']}"
U-673,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,24 October 1944,Collision accident with U-382,https://en.wikipedia.org/wiki/German_submarine_U-673,1943-05-08,5,,"{'5th U-boat Flotilla': ['8 May 1943', ' 31 May 1944'], '6th U-boat Flotilla': ['1 August ', ' 24 October 1944'], '13th U-boat Flotilla': ['21 June ', ' 31 July 1944']}"
U-674,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,2 May 1944,RN Swordfish,https://en.wikipedia.org/wiki/German_submarine_U-674,1943-06-15,3,,"{'5th U-boat Flotilla': ['15 June 1943 ', ' 31 January 1944'], '11th U-boat Flotilla': ['1 February ', ' 2 May 1944']}"
U-675,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,24 May 1944,RAF Sunderland,https://en.wikipedia.org/wiki/German_submarine_U-675,1943-07-14,1,,"{'5th U-boat Flotilla': ['14 July 1943 ', ' 30 April 1944'], '6th U-boat Flotilla': ['1 ', ' 24 May 1944']}"
U-676,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,12 February 1945,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-676,1943-08-04,2,,"{'5th U-boat Flotilla': ['4 August 1943 ', ' 31 August 1944'], '8th U-boat Flotilla': ['1 September 1944 ', ' 12 February 1945']}"
U-677,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,9 April 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-677,1943-09-20,1,,"{'5th U-boat Flotilla': ['20 September 1943 ', ' 31 May 1944'], '3rd U-boat Flotilla': ['1 June ', ' 1 July 1944'], '23rd U-boat Flotilla': ['1 July 1944 ', ' 19 February 1945'], '31st U-boat Flotilla': ['20 February ', ' 9 April 1945']}"
U-678,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,6 July 1944,"HMCS Ottawa, HMCS Kootenay and HMS Statice",https://en.wikipedia.org/wiki/German_submarine_U-678,1943-10-25,1,,"{'5th U-boat Flotilla': ['25 October 1943 ', ' 31 May 1944'], '7th U-boat Flotilla': ['1 June ', ' 6 July 1944']}"
U-679,1943,VIIC,,1,39,1,36,0,0,0,0,0,0,Sunk,9 January 1945,Soviet Navy anti-submarine vessel MO-124,https://en.wikipedia.org/wiki/German_submarine_U-679,1943-11-29,3,,"{'31st U-boat Flotilla': ['29 November 1943 ', ' 31 July 1944'], '8th U-boat Flotilla': ['1 August 1944 ', ' 9 January 1945']}"
U-680,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,5 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-680,1943-12-23,4,,"{'31st U-boat Flotilla': ['23 December 1943 ', ' 31 July 1944'], '6th U-boat Flotilla': ['1 August ', ' 30 September 1944'], '11th U-boat Flotilla': ['1 October 1944 ', ' 5 May 1945']}"
U-681,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,11 March 1945,US Liberator,https://en.wikipedia.org/wiki/German_submarine_U-681,1944-02-03,1,,"{'31st U-boat Flotilla': ['3 February ', ' 31 October 1944'], '11th U-boat Flotilla': ['1 November 1944 ', ' 11 March 1945']}"
U-682,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Destroyed,11 March 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-682,1944-04-17,0,,"{'31st U-boat Flotilla': ['1 February ', ' 11 March 1945'], '11th U-boat Flotilla': ['1 December 1944 ', ' 1 February 1945']}"
U-683,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Missing,20 February 1945,,https://en.wikipedia.org/wiki/German_submarine_U-683,1944-05-30,1,,"{'31st U-boat Flotilla': ['30 May ', ' 31 December 1944'], '11th U-boat Flotilla': ['1 January ', ' 20 February 1945']}"
U-701,1941,VIIC,,4,"1,666",1,"1,190",5,"25,390",4,"37,093",0,0,Sunk,7 July 1942,USAAF Hudson,https://en.wikipedia.org/wiki/German_submarine_U-701,1941-07-16,3,"{'Zieten': ['6', '22 January 1942'], 'Westwall': ['2', '12 March 1942'], 'York': ['12', '26 March 1942']}","{'3rd U-boat Flotilla': ['16 July 1941 ', ' 7 July 1942']}"
U-702,1941,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,31 March 1942,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-702,1941-09-03,1,,"{'5th U-Boat Flotilla': ['3 September 1941 ', ' 28 February 1942'], '7th U-Boat Flotilla': ['1 ', ' 31 March 1942']}"
U-703,1941,VIIC,,2,"2,429",0,0,5,"29,523",0,0,0,0,Missing,16 September 1944,Possibly sank in bad weather,https://en.wikipedia.org/wiki/German_submarine_U-703,1941-10-16,13,,"{'6th U-boat Flotilla': ['16 October 1941 ', ' 30 June 1942'], '11th U-boat Flotilla': ['1 July 1942 ', ' 31 May 1943'], '13th U-boat Flotilla': ['1 June 1943 ', ' 16 September 1944']}"
U-704,1941,VIIC,,0,0,0,0,1,"6,942",0,0,0,0,Scuttled,30 April 1945,,https://en.wikipedia.org/wiki/German_submarine_U-704,1941-11-18,5,"{'Wolf': ['13', '31 July 1942'], 'Pirat': ['31 July', '3 August 1942'], 'Steinbrinck': ['3', '11 August 1942'], 'Panther': ['10', '20 October 1942'], 'Veilchen': ['20 October', '7 November 1942'], 'Habicht': ['10', '19 January 1943'], 'Haudegen': ['19 January', '9 February 1943']}","{'8th U-boat Flotilla': ['18 November 1941 ', ' 30 June 1942'], '7th U-boat Flotilla': ['1 July 1942 ', ' 1 April 1943'], '21st U-boat Flotilla': ['1 August 1944 ', ' 24 March 1945'], '24th U-boat Flotilla': ['1 June ', ' 31 August 1943'], '23rd U-boat Flotilla': ['1 September 1943 ', ' 31 July 1944']}"
U-705,1941,VIIC,,0,0,0,0,1,"3,279",0,0,0,0,Sunk,3 September 1942,RAF Whitley depth charges,https://en.wikipedia.org/wiki/German_submarine_U-705,1941-12-30,1,"{'Lohs': ['11', '26 August 1942']}","{'5th U-boat Flotilla': ['30 December 1941 ', ' 31 July 1942'], '6th U-boat Flotilla': ['1 August ', ' 3 September 1942']}"
U-706,1941,VIIC,,0,0,0,0,3,"18,650",0,0,0,0,Sunk,2 August 1943,RCAF Hampden & US Liberator aircraft,https://en.wikipedia.org/wiki/German_submarine_U-706,1942-03-16,5,"{'Luchs': ['1', '6 October 1942'], 'Panther': ['6', '20 October 1942'], 'Südwärts': ['24', '26 October 1942'], 'Falke': ['28 December 1942', '4 January 1943'], 'Jaguar': ['18', '31 January 1943'], 'Seeteufel': ['23', '30 March 1943'], 'Löwenherz': ['1', '10 April 1943'], 'Lerche': ['10', '16 April 1943'], 'Meise': ['16', '22 April 1943'], 'Specht': ['22 April', '4 May 1943']}","{'5th U-boat Flotilla': ['16 March ', ' 30 September 1942'], '3rd U-boat Flotilla': ['1 October 1942', ' 2 August 1943']}"
U-707,1941,VIIC,,0,0,0,0,2,"11,811",0,0,0,0,Sunk,9 November 1943,RAF Fortress,https://en.wikipedia.org/wiki/German_submarine_U-707,1942-07-01,3,"{'Haudegen': ['9', '15 February 1943'], 'Nordsturm': ['2', '9 February 1943'], 'Taifun': ['15', '20 February 1943'], 'Specht': ['19 April', '4 May 1943'], 'Fink': ['4', '6 May 1943'], 'Naab': ['12', '15 May 1943'], 'Donau 2': ['15', '26 May 1943'], 'Schill': ['25 October', '9 November 1943']}","{'8th U-boat Flotilla': ['1 July ', ' 8 December 1942'], '7th U-boat Flotilla': ['9 December 1942 ', ' 9 November 1943']}"
U-708,1941,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-708,1942-07-24,0,,"{'8th U-boat Flotilla': ['24 July 1942 ', ' 30 September 1943'], '7th U-boat Flotilla': ['1 October 1943', ' 1 February 1944'], '5th U-boat Flotilla': ['1 February ', ' 1 April 1944'], '21st U-boat Flotilla': ['1 April 1944 ', ' 15 March 1945'], '31st U-boat Flotilla': ['16 March ', ' 5 May 1945']}"
